date,close
2021-12-16,129.37
2021-12-17,128.28
2021-12-20,127.98
2021-12-21,128.44
2021-12-22,129.08
2021-12-23,129.39
2021-12-24,129.45
2021-12-27,129.79
2021-12-28,130.16
2021-12-29,129.97
2021-12-30,130.44
2021-12-31,130.38
2022-01-03,130.56
2022-01-04,131.17
2022-01-05,131.03
2022-01-06,131.05
2022-01-07,130.9
2022-01-10,130.45
2022-01-11,130.95
2022-01-12,131.19
2022-01-13,130.98
2022-01-14,130.17
2022-01-17,130.64
2022-01-18,130.39
2022-01-19,129.86
2022-01-20,129.53
2022-01-21,129.14
2022-01-24,128.62
2022-01-25,128.49
2022-01-26,128.86
2022-01-27,128.74
2022-01-28,128.68
2022-01-31,128.79
2022-02-01,129.12
2022-02-02,129.37
2022-02-03,129.63
2022-02-04,131.72
2022-02-07,131.59
2022-02-08,131.68
2022-02-09,132.04
2022-02-10,132.42
2022-02-11,132.24
2022-02-14,130.6
2022-02-15,131.18
2022-02-16,131.56
2022-02-17,130.84
2022-02-18,130.59
2022-02-21,130.2
2022-02-22,130.54
2022-02-23,130.58
2022-02-24,128.28
2022-02-25,129.64
2022-02-28,129.31
2022-03-01,128.15
2022-03-02,128.08
2022-03-03,128.18
2022-03-04,126.17
2022-03-07,125.55
2022-03-08,126.03
2022-03-09,127.31
2022-03-10,128.54
2022-03-11,128.46
2022-03-14,129.3
2022-03-15,129.67
2022-03-16,130.05
2022-03-17,131.27
2022-03-18,131.4
2022-03-21,131.57
2022-03-22,132.96
2022-03-23,132.65
2022-03-24,133.71
2022-03-25,134.07
2022-03-28,135.93
2022-03-29,136.66
2022-03-30,135.47
2022-03-31,135.17
2022-04-01,135.35
2022-04-04,135.08
2022-04-05,134.76
2022-04-06,135.3
2022-04-07,135.32
2022-04-08,134.87
2022-04-11,137.01
2022-04-12,136.29
2022-04-13,136.26
2022-04-14,136.32
2022-04-19,138.4
2022-04-20,138.53
2022-04-21,139.61
2022-04-22,138.83
2022-04-25,137.73
2022-04-26,136.15
2022-04-27,135.57
2022-04-28,137.13
2022-04-29,137.01
2022-05-02,136.63
2022-05-03,137.06
2022-05-04,136.84
2022-05-05,137.18
2022-05-06,137.9
2022-05-09,138.1
2022-05-10,137.38
2022-05-11,137.07
2022-05-12,133.85
2022-05-13,133.91
2022-05-16,135.01
2022-05-17,136.32
2022-05-18,135.76
2022-05-19,134.46
2022-05-20,135.34
2022-05-23,136.05
2022-05-24,136.49
2022-05-25,135.34
2022-05-26,135.95
2022-05-27,136.05
2022-05-30,137.25
2022-05-31,137.36
2022-06-01,138.68
2022-06-02,138.72
2022-06-03,139.59
2022-06-06,140.16
2022-06-07,141.66
2022-06-08,143.92
2022-06-09,143.93
2022-06-10,141.69
2022-06-13,140.51
2022-06-14,140.62
2022-06-15,140.49
2022-06-16,138.24
2022-06-17,141.21
2022-06-20,141.94
2022-06-21,143.75
2022-06-22,143.11
2022-06-23,142.11
2022-06-24,142.19
2022-06-27,143.25
2022-06-28,143.67
2022-06-29,143.53
2022-06-30,141.54
2022-07-01,141.05
2022-07-04,141.51
2022-07-05,139.77
2022-07-06,137.71
2022-07-07,138.11
2022-07-08,138.05
2022-07-11,138.77
2022-07-12,137.31
2022-07-13,138.02
2022-07-14,139.04
2022-07-15,139.49
2022-07-18,140.16
2022-07-19,141.01
2022-07-20,140.92
2022-07-21,141.46
2022-07-22,139.51
2022-07-25,139.84
2022-07-26,138.35
2022-07-27,138.89
2022-07-28,137.26
2022-07-29,136.42
2022-08-01,135.38
2022-08-02,133.9
2022-08-03,136.18
2022-08-04,135.81
2022-08-05,136.22
2022-08-08,137.62
2022-08-09,138.26
2022-08-10,138.16
2022-08-11,136.57
2022-08-12,137.47
2022-08-15,135.61
2022-08-16,136.11
2022-08-17,137.36
2022-08-18,137.17
2022-08-19,137.67
2022-08-22,137.08
2022-08-23,136.34
2022-08-24,135.74
2022-08-25,136.07
2022-08-26,137.02
2022-08-29,138.49
2022-08-30,138.71
2022-08-31,138.72
2022-09-01,139.34
2022-09-02,140.36
2022-09-05,139.47
2022-09-06,140.91
2022-09-07,143.2
2022-09-08,143.65
2022-09-09,143.3
2022-09-12,144.49
2022-09-13,144.5
2022-09-14,143.08
2022-09-15,143.43
2022-09-16,142.53
2022-09-19,143.42
2022-09-20,143.34
2022-09-21,142.66
2022-09-22,139.18
2022-09-23,139.43
2022-09-26,139.07
2022-09-27,139.28
2022-09-28,138.39
2022-09-29,140.46
2022-09-30,141.01
2022-10-03,141.49
2022-10-04,143.3
2022-10-05,143.18
2022-10-06,142.68
2022-10-07,141.92
2022-10-10,141.16
2022-10-11,141.54
2022-10-12,142.34
2022-10-13,142.94
2022-10-14,143.63
2022-10-17,145
2022-10-18,146.65
2022-10-19,146.34
2022-10-20,146.99
2022-10-21,147.59
2022-10-24,146.76
2022-10-25,146.84
2022-10-26,147.32
2022-10-27,147.37
2022-10-28,146.79
2022-10-31,147.4
2022-11-01,146.35
2022-11-02,145.75
2022-11-03,144.58
2022-11-04,145.19
2022-11-07,146.18
2022-11-08,146.25
2022-11-09,146.82
2022-11-10,145.47
2022-11-11,143.89
2022-11-14,144.86
2022-11-15,144.84
2022-11-16,145.29
2022-11-17,144.8
2022-11-18,145.12
2022-11-21,145.33
2022-11-22,145.2
2022-11-23,145.75
2022-11-24,143.9
2022-11-25,144.62
2022-11-28,144.9
2022-11-29,143.36
2022-11-30,144.28
2022-12-01,142.48
2022-12-02,141.32
2022-12-05,143.07
2022-12-06,143.33
2022-12-07,144.44
2022-12-08,143.75
2022-12-09,143.3
2022-12-12,144.86
2022-12-13,144.85
2022-12-14,143.68
2022-12-15,145.07
2022-12-16,145.53
2022-12-19,144.65
2022-12-20,140.58
2022-12-21,140.29
2022-12-22,140.42
2022-12-23,140.86
2022-12-27,141.68
2022-12-28,142.21
2022-12-29,142.24
2022-12-30,140.66
2023-01-02,139.62
2023-01-03,137.93
2023-01-04,138.74
2023-01-05,140.95
2023-01-06,141.3
2023-01-09,141.35
2023-01-10,141.92
2023-01-11,142.61
2023-01-12,140.61
2023-01-13,139.02
2023-01-16,138.92
2023-01-17,139.5
2023-01-18,139.79
2023-01-19,139.02
2023-01-20,140.86
2023-01-23,141.65
2023-01-24,141.47
2023-01-25,141.17
2023-01-26,141.38
2023-01-27,141.1
2023-01-30,141.79
2023-01-31,141.27
2023-02-01,141.37
2023-02-02,141.12
2023-02-03,140.45
2023-02-06,142.41
2023-02-07,141.3
2023-02-08,140.81
2023-02-09,140.8
2023-02-10,139.88
2023-02-13,141.65
2023-02-14,142.14
2023-02-15,143.05
2023-02-16,143.31
2023-02-17,143.18
2023-02-20,143.09
2023-02-21,143.76
2023-02-22,143.24
2023-02-23,143.32
2023-02-24,143.55
2023-02-27,143.88
2023-02-28,145.23
2023-03-01,144.82
2023-03-02,145.07
2023-03-03,144.55
2023-03-06,144.64
2023-03-07,145.21
2023-03-08,144.7
2023-03-09,143.82
2023-03-10,144.7
2023-03-13,141.96
2023-03-14,144.09
2023-03-15,139.51
2023-03-16,140.18
2023-03-17,140.57
2023-03-20,140.77
2023-03-21,142.63
2023-03-22,143.13
2023-03-23,142.87
2023-03-24,139.85
2023-03-27,141.64
2023-03-28,141.69
2023-03-29,143.58
2023-03-30,144.42
2023-03-31,144.83
2023-04-03,144.51
2023-04-04,144.94
2023-04-05,143.74
2023-04-06,143.49
2023-04-11,145.28
2023-04-12,146.09
2023-04-13,146.81
2023-04-14,146.6
2023-04-17,146.97
2023-04-18,146.89
2023-04-19,147.24
2023-04-20,147.46
2023-04-21,146.92
2023-04-24,148.17
2023-04-25,147.91
2023-04-26,147.67
2023-04-27,147.16
2023-04-28,149.35
2023-05-02,150.7
2023-05-03,149.66
2023-05-04,148.92
2023-05-05,147.8
2023-05-08,149.15
2023-05-09,147.97
2023-05-10,148.18
2023-05-11,146.54
2023-05-12,147.02
2023-05-15,148.15
2023-05-16,147.89
2023-05-17,148.31
2023-05-18,149.08
2023-05-19,149.55
2023-05-22,149.64
2023-05-23,149.2
2023-05-24,149.3
2023-05-25,149.63
2023-05-26,150.24
2023-05-29,150.29
2023-05-30,150.01
2023-05-31,149.13
2023-06-01,149.25
2023-06-02,149.46
2023-06-05,149.96
2023-06-06,149.09
2023-06-07,149.42
2023-06-08,149.98
2023-06-09,150.24
2023-06-12,150.03
2023-06-13,150.62
2023-06-14,151.21
2023-06-15,152.86
2023-06-16,154.65
2023-06-19,154.94
2023-06-20,154.51
2023-06-21,154.89
2023-06-22,156.05
2023-06-23,155.84
2023-06-26,156.41
2023-06-27,157.14
2023-06-28,157.82
2023-06-29,157.74
2023-06-30,157.16
2023-07-03,157.81
2023-07-04,157.34
2023-07-05,157.26
2023-07-06,156.57
2023-07-07,156.01
2023-07-10,155.73
2023-07-11,154.27
2023-07-12,153.84
2023-07-13,154.84
2023-07-14,155.51
2023-07-17,155.38
2023-07-18,155.4
2023-07-19,156.76
2023-07-20,156.35
2023-07-21,157.63
2023-07-24,156.47
2023-07-25,156.18
2023-07-26,155.3
2023-07-27,155.95
2023-07-28,153.35
2023-07-31,156.73
2023-08-01,156.85
2023-08-02,156.88
2023-08-03,156.24
2023-08-04,156.11
2023-08-07,156.21
2023-08-08,156.55
2023-08-09,157.35
2023-08-10,158.43
2023-08-11,158.97
2023-08-14,158.68
2023-08-15,159.04
2023-08-16,159.07
2023-08-17,158.88
2023-08-18,158.11
2023-08-21,159.15
2023-08-22,158.7
2023-08-23,157.28
2023-08-24,157.96
2023-08-25,157.75
2023-08-28,158.35
2023-08-29,158.93
2023-08-30,159.15
2023-08-31,158.49
2023-09-01,157.47
2023-09-04,158.11
2023-09-05,158.2
2023-09-06,158.18
2023-09-07,157.7
2023-09-08,157.84
2023-09-11,157.16
2023-09-12,157.42
2023-09-13,158.28
2023-09-14,158.13
2023-09-15,157.5
2023-09-18,157.44
2023-09-19,158.2
2023-09-20,158.28
2023-09-21,157.34
2023-09-22,157.87
2023-09-25,158.08
2023-09-26,157.87
2023-09-27,157.2
2023-09-28,157.33
2023-09-29,158.1
2023-10-02,157.67
2023-10-03,157.01
2023-10-04,156.48
2023-10-05,156.71
2023-10-06,157.47
2023-10-09,157.06
2023-10-10,157.71
2023-10-11,157.87
2023-10-12,158.35
2023-10-13,157.44
2023-10-16,157.54
2023-10-17,158.03
2023-10-18,158.1
2023-10-19,158.21
2023-10-20,158.8
2023-10-23,158.91
2023-10-24,159.26
2023-10-25,158.55
2023-10-26,158.48
2023-10-27,158.08
2023-10-30,158.8
2023-10-31,160.3
2023-11-01,159.33
2023-11-02,159.89
2023-11-03,159.87
2023-11-06,160.87
2023-11-07,160.77
2023-11-08,160.97
2023-11-09,161.57
2023-11-10,161.77
2023-11-13,161.96
2023-11-14,162.67
2023-11-15,163.39
2023-11-16,164.05
2023-11-17,162.29
2023-11-20,162.12
2023-11-21,161.61
2023-11-22,162.25
2023-11-23,162.98
2023-11-24,163.3
2023-11-27,162.86
2023-11-28,162.74
2023-11-29,162.12
2023-11-30,161.19
2023-12-01,161.14
2023-12-04,159.47
2023-12-05,159.13
2023-12-06,158.7
2023-12-07,156.18
2023-12-08,155.53
2023-12-11,157.54
2023-12-12,156.84
2023-12-13,157.13
2023-12-14,154.8
2023-12-15,155.15
2023-12-18,155.95
2023-12-19,158.2
2023-12-20,157.12
2023-12-21,156.79
2023-12-22,156.66
2023-12-27,157.81
2023-12-28,156.57
2023-12-29,156.33
2024-01-02,155.68
2024-01-03,156.16
2024-01-04,157.91
2024-01-05,158.57
2024-01-08,158.19
2024-01-09,157.63
2024-01-10,159.03
2024-01-11,159.71
2024-01-12,159.17
2024-01-15,159.67
2024-01-16,159.64
2024-01-17,160.65
2024-01-18,160.89
2024-01-19,161.17
2024-01-22,160.95
2024-01-23,160.88
2024-01-24,160.46
2024-01-25,160.81
2024-01-26,160.62
2024-01-29,160.13
2024-01-30,159.97
2024-01-31,160.19
2024-02-01,158.96
2024-02-02,159.58
2024-02-05,159.72
2024-02-06,159.56
2024-02-07,159.71
2024-02-08,160.55
2024-02-09,161
2024-02-12,160.51
2024-02-13,161.17
2024-02-14,161.28
2024-02-15,161.26
2024-02-16,161.88
2024-02-19,161.59
2024-02-20,162.18
2024-02-21,162.12
2024-02-22,163.12
2024-02-23,162.91
2024-02-26,163.38
2024-02-27,163.04
2024-02-28,162.87
2024-02-29,162.53
2024-03-01,162.82
2024-03-04,163.22
2024-03-05,163.01
2024-03-06,162.67
2024-03-07,161.09
2024-03-08,160.99
2024-03-11,160.43
2024-03-12,161.39
2024-03-13,161.83
2024-03-14,161.7
2024-03-15,162.03
2024-03-18,162.51
2024-03-19,163.37
2024-03-20,164.54
2024-03-21,164.96
2024-03-22,163.74
2024-03-25,163.78
2024-03-26,164.4
2024-03-27,163.52
2024-03-28,163.45
2024-04-02,163.01
2024-04-03,163.66
2024-04-04,164.69
2024-04-05,164.1
2024-04-08,164.43
2024-04-09,164.97
2024-04-10,164.89
2024-04-11,164.18
2024-04-12,163.16
2024-04-15,164.05
2024-04-16,164.54
2024-04-17,164.54
2024-04-18,164.82
2024-04-19,164.68
2024-04-22,164.51
2024-04-23,165.23
2024-04-24,165.57
2024-04-25,166.76
2024-04-26,168.03
2024-04-29,167.53
2024-04-30,168.27
2024-05-02,165.63
2024-05-03,164.62
2024-05-06,165.7
2024-05-07,166.45
2024-05-08,167.15
2024-05-09,167.32
2024-05-10,167.87
2024-05-13,168.25
2024-05-14,168.89
2024-05-15,168.43
2024-05-16,168.33
2024-05-17,168.96
2024-05-20,169.25
2024-05-21,169.86
2024-05-22,169.54
2024-05-23,169.9
2024-05-24,170.28
2024-05-27,170.07
2024-05-28,170.54
2024-05-29,170.74
2024-05-30,169.5
2024-05-31,170.52
2024-06-03,170.09
2024-06-04,168.29
2024-06-05,169.72
2024-06-06,169.74
2024-06-07,169.52
2024-06-10,168.74
2024-06-11,168.46
2024-06-12,169.35
2024-06-13,169.58
2024-06-14,167.8
2024-06-17,169.11
2024-06-18,169.41
2024-06-19,169.78
2024-06-20,169.82
2024-06-21,169.82
2024-06-24,171.17
2024-06-25,170.84
2024-06-26,171.42
2024-06-27,171.66
2024-06-28,171.94
2024-07-01,173.15
2024-07-02,173.31
2024-07-03,174.18
2024-07-04,173.84
2024-07-05,174.06
2024-07-08,174.37
2024-07-09,174.2
2024-07-10,174.79
2024-07-11,175.39
2024-07-12,172.87
2024-07-15,172.34
2024-07-16,172.65
2024-07-17,171.21
2024-07-18,171.02
2024-07-19,171.61
2024-07-22,170.8
2024-07-23,169.64
2024-07-24,167.23
2024-07-25,165.62
2024-07-26,167.84
2024-07-29,166.44
2024-07-30,167.61
2024-07-31,162.76
2024-08-01,162.66
2024-08-02,161.37
2024-08-05,155.98
2024-08-06,158.29
2024-08-07,160.62
2024-08-08,159.74
2024-08-09,160.33
2024-08-12,161.25
2024-08-13,161.17
2024-08-14,161.98
2024-08-15,162.14
2024-08-16,162.72
2024-08-19,161.22
2024-08-20,162.18
2024-08-21,162.26
2024-08-22,162.64
2024-08-23,162.37
2024-08-26,160.94
2024-08-27,161.24
2024-08-28,160.57
2024-08-29,160.36
2024-08-30,161.19
2024-09-02,162.56
2024-09-03,161.26
2024-09-04,160.26
2024-09-05,159.2
2024-09-06,158.93
2024-09-09,158.53
2024-09-10,157.81
2024-09-11,156.6
2024-09-12,157.02
2024-09-13,156.17
2024-09-16,155.66
2024-09-17,156.71
2024-09-18,157.94
2024-09-19,159.53
2024-09-20,161.08
2024-09-23,159.58
2024-09-24,160.14
2024-09-25,161.49
2024-09-26,160.78
2024-09-27,159.63
2024-09-30,159.82
2024-10-01,159.37
2024-10-02,160.26
2024-10-03,161.98
2024-10-04,161.69
2024-10-07,162.63
2024-10-08,162.49
2024-10-09,162.97
2024-10-10,162.85
2024-10-11,162.94
2024-10-14,163.39
2024-10-15,162.85
2024-10-16,162.57
2024-10-17,162.5
2024-10-18,162.75
2024-10-21,162.79
2024-10-22,163.22
2024-10-23,164.66
2024-10-24,164.12
2024-10-25,164.45
2024-10-28,165.18
2024-10-29,165.66
2024-10-30,165.91
2024-10-31,166.3
2024-11-01,165.54
2024-11-04,165.47
2024-11-05,165.93
2024-11-06,165.05
2024-11-07,165.71
2024-11-08,164.18
2024-11-11,163.82
2024-11-12,163.71
2024-11-13,164.71
2024-11-14,164.24
2024-11-15,164.36
2024-11-18,163.74
2024-11-19,162.71
2024-11-20,164.42
2024-11-21,162.53
2024-11-22,160.84
2024-11-25,161.64
2024-11-26,161.13
2024-11-27,159.65
2024-11-28,159.89
2024-11-29,158.64
2024-12-02,157.74
2024-12-03,157.3
2024-12-04,158.59
2024-12-05,158.52
2024-12-06,159.25
2024-12-09,159.4
2024-12-10,159.74
2024-12-11,160.35
2024-12-12,159.6
2024-12-13,161.45
2024-12-16,161.73
2024-12-17,161.63
2024-12-18,161.52
2024-12-19,163.07
2024-12-20,162.89
2024-12-23,163.36
2024-12-24,163.25
2024-12-27,164.65
2024-12-30,164.57
2024-12-31,163.06
